Inning,Over.Ball,Over,Ball,Bowler,Batter,Runs,Outcome,Is Four,Is Six,Is Wicket,Is Extra,Extra Type,Commentary
Pakistan 1st Inning,13.5,13,5,Gus Atkinson,Saud Shakeel,1,1 run,No,No,No,No,,"Saud Shakeel hangs in the crease to take fast ball of back of length aimed on the off stump,  executing a textbook cut,  edged!! and the ball sails towards third man for 1 run."
Pakistan 1st Inning,13.4,13,4,Gus Atkinson,Saud Shakeel,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the off stump,  Saud Shakeel hangs in the crease,  tucks defensive shot toward the fielder at mid on,  who halts the ball."
Pakistan 1st Inning,13.3,13,3,Gus Atkinson,Babar Azam,1,1 run,No,No,No,No,,"inswinger,  good length,  on the off stump,  hangs in the crease,  plays flick shot,  towards the square leg for 1 run."
Pakistan 1st Inning,13.2,13,2,Gus Atkinson,Babar Azam,0,no run,No,No,No,No,,"Gus Atkinson lands it on a good length around off stump, and the batter defends solidly for no run."
Pakistan 1st Inning,13.1,13,1,Gus Atkinson,Babar Azam,4,Four,Yes,No,No,No,,"Four !! fast ball,  full length,  on the stumps,  Babar Azam hangs in the crease,  plays flick shot in the air to deep square leg. Ball finds the ropes for four."
Pakistan 1st Inning,12.6,12,6,Ollie Robinson,Saud Shakeel,0,no run,No,No,No,No,,"Dot ball !! inswinger,  full length,  on the off stump,  hangs in the crease,  plays defensive shot to the short cover."
Pakistan 1st Inning,12.5,12,5,Ollie Robinson,Saud Shakeel,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Saud Shakeel hangs in the crease to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 1st Inning,12.4,12,4,Ollie Robinson,Saud Shakeel,0,no run,No,No,Yes,No,,"Ollie Robinson lands a full length delivery on the stumps, and the batter keeps it out safely."
Pakistan 1st Inning,12.3,12,3,Ollie Robinson,Saud Shakeel,2,2 runs,No,No,No,No,,"Saud Shakeel hangs in the crease and plays a well-timed pull off an bouncer delivers at a back of length by the bowler,  but the ball lands safely in the hands of the fielder at deep square leg for 2 runs."
Pakistan 1st Inning,12.2,12,2,Ollie Robinson,Saud Shakeel,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  goes forward,  plays defensive shot to the short cover."
Pakistan 1st Inning,12.1,12,1,Ollie Robinson,Saud Shakeel,0,no run,No,No,No,No,,"Dot ball !! inswinger,  full length,  on the stumps,  Saud Shakeel hangs in the crease,  tucks defensive shot toward the fielder at short mid wicket,  who halts the ball."
Pakistan 1st Inning,11.6,11,6,Gus Atkinson,Babar Azam,0,no run,No,No,No,No,,Gus Atkinson runs in and completes the over with another scoreless delivery to the batter.
Pakistan 1st Inning,11.5,11,5,Gus Atkinson,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the off stump,  Babar Azam goes back,  dabs defensive shot with soft hands toward short mid wicket,  but the fielder is quick to react,  thwarts the ball."
Pakistan 1st Inning,11.4,11,4,Gus Atkinson,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the off stump,  Gus Atkinson bowls a sharp delivery,  and Babar Azam hangs in the crease to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
Pakistan 1st Inning,11.3,11,3,Gus Atkinson,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! off cutter, back of length,  on the off stump,  Babar Azam goes back and tucks defensive shot toward the fielder,  who halts the ball."
Pakistan 1st Inning,11.2,11,2,Gus Atkinson,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  hangs in the crease,  but decided to leave the ball at last."
Pakistan 1st Inning,11.1,11,1,Gus Atkinson,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  Babar Azam hangs in the crease and slash drive towards mid off,  but the fielder reacts promptly and blocks it right away."
Pakistan 1st Inning,10.6,10,6,Ollie Robinson,Saud Shakeel,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the stumps,  Saud Shakeel hangs in the crease and dabs defensive shot with soft hands,  but the fielder is quick to react and thwarts the ball."
Pakistan 1st Inning,10.5,10,5,Ollie Robinson,Saud Shakeel,2,2 runs,No,No,No,No,,"An accurately pitched fast ball on the off stump,  Saud Shakeel hangs in the crease to make a confident ,  but gets an edge,  and the ball goes towards deep point for 2 runs."
Pakistan 1st Inning,10.4,10,4,Ollie Robinson,Saud Shakeel,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  hangs in the crease,  tries to play but misses to get the bat on it."
Pakistan 1st Inning,10.3,10,3,Ollie Robinson,Saud Shakeel,0,4 bye,No,No,No,Yes,bye,"Bye !! inswinger,  good length,  on the off stump,  Saud Shakeel hangs in the crease,  tries to swat it,  but the ball sails past the batter,  eluding the keeper,  batter sneaks 4 runs off bye."
Pakistan 1st Inning,10.2,10,2,Ollie Robinson,Saud Shakeel,0,no run,No,No,Yes,No,,"Dot ball !! inswinger,  good length,  on the off stump,  Ollie Robinson sends down a delivery outside the off stump,  and Saud Shakeel hangs in the crease and watches it closely,  deciding to let ball go to the keeper."
Pakistan 1st Inning,10.1,10,1,Ollie Robinson,Saud Shakeel,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  Saud Shakeel hangs in the crease and slash defensive shot towards short cover,  but the fielder reacts promptly and blocks it right away."
Pakistan 1st Inning,9.6,9,6,Jofra Archer,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the off stump,  hangs in the crease,  tries to play but misses to get the bat on it."
Pakistan 1st Inning,9.5,9,5,Jofra Archer,Saud Shakeel,3,3 runs,No,No,No,No,,"Saud Shakeel hangs in the crease and plays a well-timed drive off an inswinger delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at long off for 3 runs."
Pakistan 1st Inning,9.4,9,4,Jofra Archer,Saud Shakeel,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  back of length,  on the off stump,  Jofra Archer bowls a sharp delivery,  and Saud Shakeel hangs in the crease to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
Pakistan 1st Inning,9.2,9,2,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Shan Masood goes forward,  tucks defensive shot toward the fielder at short mid wicket,  who halts the ball."
Pakistan 1st Inning,9.1,9,1,Jofra Archer,Shan Masood,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  back of length,  on the off stump,  hangs in the crease,  but decided to leave the ball at last."
Pakistan 1st Inning,8.6,8,6,Ollie Robinson,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the off stump,  Babar Azam hangs in the crease to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 1st Inning,8.5,8,5,Ollie Robinson,Babar Azam,2,2 runs,No,No,No,No,,"Babar Azam hangs in the crease to take inswinger of full length aimed on the stumps,  executing a confident flick shot that sent the ball sailing towards deep square leg for 2 runs."
Pakistan 1st Inning,8.4,8,4,Ollie Robinson,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Ollie Robinson bowls a sharp delivery,  and Babar Azam hangs in the crease to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
Pakistan 1st Inning,8.3,8,3,Ollie Robinson,Babar Azam,0,no run,No,No,No,No,,"Ollie Robinson lands it on a good length around off stump, and the batter defends solidly. No run taken."
Pakistan 1st Inning,8.1,8,1,Ollie Robinson,Abdullah Shafique,0,no run,No,No,No,No,,"Ollie Robinson lands a good-length ball on the stumps, and the batter defends it safely for no run."
Pakistan 1st Inning,7.6,7,6,Jofra Archer,Shan Masood,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the stumps,  Shan Masood hangs in the crease to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 1st Inning,7.5,7,5,Jofra Archer,Abdullah Shafique,1,1 run,No,No,No,No,,"Abdullah Shafique hangs in the crease and plays a well-timed flick shot off an inswinger delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at deep mid wicket for 1 run."
Pakistan 1st Inning,7.4,7,4,Jofra Archer,Abdullah Shafique,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  hangs in the crease,  but decided to leave the ball at last."
Pakistan 1st Inning,7.3,7,3,Jofra Archer,Abdullah Shafique,0,no run,No,No,No,No,,"Jofra Archer lands it on a good length around off stump, and the batter defends solidly. No run taken."
Pakistan 1st Inning,7.2,7,2,Jofra Archer,Shan Masood,1,1 run,No,No,No,No,,"fast ball,  good length,  on the off stump,  Shan Masood hangs in the crease and chunks it towards the short mid wicket for 1 run."
Pakistan 1st Inning,7.1,7,1,Jofra Archer,Shan Masood,4,Four,Yes,No,No,No,,"Four !! inswinger,  good length,  on the off stump,  Shan Masood goes back and caresses defensive shot,  edged!! towards third man,  it raced away to the fence for four."
Pakistan 1st Inning,6.6,6,6,Ollie Robinson,Abdullah Shafique,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Abdullah Shafique hangs in the crease to the delivery,  letting it go to the keeper without offering a shot."
Pakistan 1st Inning,6.5,6,5,Ollie Robinson,Abdullah Shafique,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Ollie Robinson bowls a sharp delivery,  and Abdullah Shafique hangs in the crease to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
Pakistan 1st Inning,6.4,6,4,Ollie Robinson,Abdullah Shafique,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the off stump,  Abdullah Shafique hangs in the crease,  dabs flick shot with soft hands toward short mid wicket,  but the fielder is quick to react,  thwarts the ball."
Pakistan 1st Inning,6.3,6,3,Ollie Robinson,Abdullah Shafique,0,no run,No,No,No,No,,"Dot ball !! inswinger, good length,  on the off stump,  Abdullah Shafique hangs in the crease and tucks defensive shot toward the fielder,  who halts the ball."
Pakistan 1st Inning,6.2,6,2,Ollie Robinson,Abdullah Shafique,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the off stump,  Ollie Robinson bowls a sharp delivery,  and Abdullah Shafique goes back to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
Pakistan 1st Inning,6.1,6,1,Ollie Robinson,Abdullah Shafique,2,2 runs,No,No,No,No,,"Ollie Robinson delivers fast ball at good length,  Abdullah Shafique hangs in the crease and plays the shot,  but the ball goes straight to the fielder at long on for 2 runs."
Pakistan 1st Inning,5.6,5,6,Jofra Archer,Shan Masood,0,2 leg bye,No,No,No,Yes,leg_bye,"Leg Bye !! inswinger,  full length,  on the stumps,  Shan Masood hangs in the crease,  aims to play flick shot,  but ball direclty brushes against the body. Batter snatch 2 runs off leg bye."
Pakistan 1st Inning,5.4,5,4,Jofra Archer,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the off stump,  goes back,  but decided to leave the ball at last."
Pakistan 1st Inning,5.3,5,3,Jofra Archer,Azan Awais,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  back of length,  on the off stump,  Jofra Archer sends down a delivery outside the off stump,  and Azan Awais hangs in the crease and watches it closely,  deciding to let ball go to the keeper."
Pakistan 1st Inning,5.2,5,2,Jofra Archer,Azan Awais,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Azan Awais hangs in the crease,  plays it with soft hands towards slip,  but the fielder is quick to react and prevents the run."
Pakistan 1st Inning,5.1,5,1,Jofra Archer,Abdullah Shafique,0,1 leg bye,No,No,No,Yes,leg_bye,"Leg Bye !! inswinger,  good length,  on the stumps,  Abdullah Shafique hangs in the crease,  aims to slam it,  but deflect off the pads. Batter steals a leg bye for 1 run."
Pakistan 1st Inning,4.6,4,6,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais goes back to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 1st Inning,4.5,4,5,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  hangs in the crease,  tries to play but misses to get the bat on it."
Pakistan 1st Inning,4.4,4,4,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais hangs in the crease,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 1st Inning,4.3,4,3,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Ollie Robinson bowls a sharp delivery,  and Azan Awais hangs in the crease to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
Pakistan 1st Inning,4.2,4,2,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais hangs in the crease,  tucks it toward the fielder at point,  who blocks the ball right away."
Pakistan 1st Inning,4.1,4,1,Ollie Robinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the off stump,  goes back,  plays defensive shot."
Pakistan 1st Inning,3.6,3,6,Jofra Archer,Abdullah Shafique,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the stumps,  Abdullah Shafique goes forward and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
Pakistan 1st Inning,3.5,3,5,Jofra Archer,Abdullah Shafique,0,no run,No,No,Yes,No,,"Dot ball !! bouncer,  back of length,  on the off stump,  Jofra Archer sends down a delivery outside the off stump,  and Abdullah Shafique hangs in the crease and watches it closely,  deciding to let ball go to the keeper."
Pakistan 1st Inning,3.4,3,4,Jofra Archer,Azan Awais,1,1 run,No,No,No,No,,"An accurately pitched inswinger on the stumps,  Azan Awais hangs in the crease to make a confident flick shot,  sending the ball towards deep fine leg for 1 run."
Pakistan 1st Inning,3.3,3,3,Jofra Archer,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the stumps,  Azan Awais goes back,  tucks defensive shot toward the fielder at mid off,  who halts the ball."
Pakistan 1st Inning,3.2,3,2,Jofra Archer,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! bouncer,  back of length,  on the off stump,  hangs in the crease,  tries to play but misses to get the bat on it."
Pakistan 1st Inning,3.1,3,1,Jofra Archer,Azan Awais,4,Four,Yes,No,Yes,No,,"Four !! outswinger,  good length,  on the off stump,  Azan Awais hangs in the crease,  plays drive in the air to deep cover. Ball finds the ropes for four."
Pakistan 1st Inning,2.6,2,6,Ollie Robinson,Abdullah Shafique,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the off stump,  Abdullah Shafique hangs in the crease,  trying to hit defensive shot,  but the ball shapes away late,  beats the bat."
Pakistan 1st Inning,2.5,2,5,Ollie Robinson,Abdullah Shafique,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Abdullah Shafique hangs in the crease,  tucks defensive shot toward the fielder at point,  who halts the ball."
Pakistan 1st Inning,2.3,2,3,Ollie Robinson,Saim Ayub,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  goes back,  plays defensive shot to the short cover."
Pakistan 1st Inning,2.2,2,2,Ollie Robinson,Saim Ayub,0,no run,No,No,No,No,,"Dot ball !! inswinger,  full length,  on the stumps,  Saim Ayub hangs in the crease,  tucks drive toward the fielder at mid off,  who halts the ball."
Pakistan 1st Inning,2.1,2,1,Ollie Robinson,Saim Ayub,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Saim Ayub hangs in the crease,  trying to hit defensive shot,  but the ball shapes away late,  beats the bat."
